ticker,fiscal_year,accession,drift_score,n_new,n_modified,n_removed,n_total_risks,removal_rate,new_rate,modified_rate,theme_supply_chain,theme_supply_chain_count,theme_cybersecurity,theme_cybersecurity_count,theme_regulatory,theme_regulatory_count,theme_litigation,theme_litigation_count,theme_macro,theme_macro_count,theme_talent,theme_talent_count,theme_climate,theme_climate_count,theme_concentration,theme_concentration_count,theme_liquidity,theme_liquidity_count,theme_ai_technology,theme_ai_technology_count,cash_and_equivalents,eps_basic,eps_diluted,net_income,operating_cash_flow,operating_income,revenue,rnd_expense,stockholders_equity,total_assets,total_liabilities,net_margin,operating_margin,leverage,roe,asset_turnover,cash_ratio,rnd_intensity,filing_date,period_of_report,reporting_lag_days,fwd_return,market_return,excess_return
JPM,2021,0000019617-22-000272,0.3291,0,26,15,79,0.189873417721519,0.0,0.3291139240506329,0.0,0,0.19230769230769232,5,0.6153846153846154,16,0.15384615384615385,4,0.2692307692307692,7,0.11538461538461539,3,0.07692307692307693,2,0.0,0,0.19230769230769232,5,0.0,0,,15.39,15.36,48334000000.0,78084000000.0,,121649000000.0,,294127000000.0,3743567000000.0,3449440000000.0,0.3973234469662718,,0.9214313514356762,0.16433037429409744,0.03249547824307673,,,2022-02-22,2021-12-31,53,-0.17348018486498126,-0.07313584382610223,-0.10034434103887903
JPM,2022,0000019617-23-000231,0.3846,0,30,13,78,0.16666666666666666,0.0,0.38461538461538464,0.03333333333333333,1,0.1,3,0.6333333333333333,19,0.3333333333333333,10,0.3333333333333333,10,0.06666666666666667,2,0.13333333333333333,4,0.03333333333333333,1,0.16666666666666666,5,0.0,0,,12.1,12.09,37676000000.0,107119000000.0,,128695000000.0,,292332000000.0,3665743000000.0,3373411000000.0,0.29275418625432226,,0.9202530019153007,0.12888086148625535,0.035107480257072034,,,2023-02-21,2022-12-31,52,-0.0037008071386805835,0.0533672115903049,-0.05706801872898548
JPM,2023,0000019617-24-000225,0.3012,0,25,8,83,0.0963855421686747,0.0,0.30120481927710846,0.04,1,0.2,5,0.76,19,0.28,7,0.0,0,0.08,2,0.0,0,0.0,0,0.16,4,0.0,0,,16.25,16.23,49552000000.0,12974000000.0,,158104000000.0,,327878000000.0,3875393000000.0,3547515000000.0,0.3134139553711481,,0.9153949031749812,0.15112938349020064,0.04079689466332834,,,2024-02-16,2023-12-31,47,0.13752461301615249,0.061705611482319817,0.07581900153383267
JPM,2024,0000019617-25-000270,0.4405,0,37,7,84,0.08333333333333333,0.0,0.44047619047619047,0.02702702702702703,1,0.21621621621621623,8,0.6486486486486487,24,0.24324324324324326,9,0.13513513513513514,5,0.13513513513513514,5,0.13513513513513514,5,0.0,0,0.16216216216216217,6,0.05405405405405406,2,,19.79,19.75,58471000000.0,-42012000000.0,,177556000000.0,,344758000000.0,4002814000000.0,3658056000000.0,0.32931018946135304,,0.9138710916869982,0.16960012530528662,0.044357794291715776,,,2025-02-14,2024-12-31,45,-0.026943681627875568,-0.028643075424589715,0.0016993937967141465
MSFT,2019,0001564590-19-027952,0.283,0,15,10,53,0.18867924528301888,0.0,0.2830188679245283,0.06666666666666667,1,0.06666666666666667,1,0.5333333333333333,8,0.13333333333333333,2,0.13333333333333333,2,0.13333333333333333,2,0.13333333333333333,2,0.0,0,0.06666666666666667,1,0.0,0,11356000000.0,5.11,5.06,39240000000.0,52185000000.0,42959000000.0,125843000000.0,16876000000.0,102330000000.0,286556000000.0,184226000000.0,0.3118171054409065,0.3413698020549415,0.6428970253632798,0.3834652594547054,0.43915674423149403,0.03962925222295119,0.13410360528595155,2019-08-01,2019-06-30,32,0.05093065958131817,0.03630667375741235,0.014623985823905818
MSFT,2020,0001564590-20-034944,0.0909,1,4,1,55,0.01818181818181818,0.01818181818181818,0.07272727272727272,0.6,3,0.0,0,0.6,3,0.0,0,0.8,4,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,13576000000.0,5.82,5.76,44281000000.0,60675000000.0,52959000000.0,143015000000.0,19269000000.0,118304000000.0,301311000000.0,183007000000.0,0.3096248645247002,0.37030381428521486,0.6073691302342098,0.37429841763592103,0.4746424790332912,0.04505643670493278,0.1347341187987274,2020-07-30,2020-06-30,30,-0.0035802361624361384,0.012370828833359144,-0.015951064995795284
MSFT,2021,0001564590-21-039151,0.2381,0,15,2,63,0.031746031746031744,0.0,0.23809523809523808,0.26666666666666666,4,0.2,3,0.4666666666666667,7,0.13333333333333333,2,0.13333333333333333,2,0.2,3,0.2,3,0.0,0,0.0,0,0.0,0,14224000000.0,8.12,8.05,61271000000.0,76740000000.0,69916000000.0,168088000000.0,20716000000.0,141988000000.0,333779000000.0,191791000000.0,0.36451739564989766,0.415948788729713,0.5746047534446445,0.4315223821731414,0.5035906992351227,0.04261502371329533,0.12324496692208843,2021-07-29,2021-06-30,29,0.1301527577878716,0.033460520474590597,0.09669223731328101
MSFT,2022,0001564590-22-026876,0.0606,0,4,5,66,0.07575757575757576,0.0,0.06060606060606061,0.25,1,0.0,0,1.0,4,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13931000000.0,9.7,9.65,72738000000.0,89035000000.0,83383000000.0,198270000000.0,24512000000.0,166542000000.0,364840000000.0,198298000000.0,0.3668633681343622,0.4205527815604983,0.5435204473193729,0.4367546925099975,0.5434437013485364,0.03818386141870409,0.12362939426035205,2022-07-28,2022-06-30,28,-0.16135089908151154,-0.055361762483638055,-0.10598913659787348
MSFT,2023,0000950170-23-035122,0.2462,0,16,10,65,0.15384615384615385,0.0,0.24615384615384617,0.0,0,0.1875,3,0.625,10,0.0625,1,0.0,0,0.0,0,0.125,2,0.0625,1,0.0,0,0.125,2,34704000000.0,9.72,9.68,72361000000.0,87582000000.0,88523000000.0,211915000000.0,27195000000.0,206223000000.0,411976000000.0,205753000000.0,0.3414623787839464,0.417728806361041,0.499429578422044,0.35088714643856406,0.5143867603938094,0.08423791677185079,0.12832975485454073,2023-07-27,2023-06-30,27,0.03226680473629814,-0.07396208266375535,0.10622888740005348
MSFT,2024,0000950170-24-087843,0.2535,0,18,8,71,0.11267605633802817,0.0,0.2535211267605634,0.16666666666666666,3,0.4444444444444444,8,0.4444444444444444,8,0.16666666666666666,3,0.1111111111111111,2,0.05555555555555555,1,0.1111111111111111,2,0.0,0,0.05555555555555555,1,0.16666666666666666,3,18315000000.0,11.86,11.8,88136000000.0,118548000000.0,109433000000.0,245122000000.0,29510000000.0,268477000000.0,512163000000.0,243686000000.0,0.35955972944084985,0.44644299573273716,0.47579774407756903,0.32828137978299815,0.47860153896318164,0.03576009981197392,0.12038903076835208,2024-07-30,2024-06-30,30,0.010495672550760072,0.07492928339507947,-0.0644336108443194
NKE,2019,0000320187-19-000051,0.0909,0,7,3,77,0.03896103896103896,0.0,0.09090909090909091,0.2857142857142857,2,0.0,0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,4466000000.0,2.55,2.49,4029000000.0,5903000000.0,,39117000000.0,,9040000000.0,23717000000.0,,0.10299869621903521,,,0.4456858407079646,1.6493232702281064,0.18830374836615085,,2019-07-23,2019-05-31,53,0.11267105363370092,0.004483892706515129,0.10818716092718579
NKE,2020,0000320187-20-000047,0.3814,2,35,18,97,0.18556701030927836,0.020618556701030927,0.36082474226804123,0.40540540540540543,15,0.05405405405405406,2,0.2702702702702703,10,0.0,0,0.10810810810810811,4,0.2972972972972973,11,0.0,0,0.05405405405405406,2,0.02702702702702703,1,0.0,0,8348000000.0,1.63,1.6,2539000000.0,2485000000.0,,37403000000.0,,8055000000.0,31342000000.0,,0.06788225543405609,,,0.31520794537554314,1.1933826813859996,0.2663518601237955,,2020-07-24,2020-05-31,54,0.32386511864783485,0.0782519745864935,0.24561314406134135
NKE,2021,0000320187-21-000028,0.1881,0,19,25,101,0.24752475247524752,0.0,0.18811881188118812,0.5789473684210527,11,0.05263157894736842,1,0.3684210526315789,7,0.0,0,0.10526315789473684,2,0.21052631578947367,4,0.15789473684210525,3,0.10526315789473684,2,0.05263157894736842,1,0.0,0,9889000000.0,3.64,3.56,5727000000.0,6657000000.0,,44538000000.0,,12767000000.0,37740000000.0,,0.12858682473393507,,,0.4485783661001018,1.180127186009539,0.2620296767355591,,2021-07-20,2021-05-31,50,-0.0002933322071811501,0.04074290489451459,-0.04103623710169574
NKE,2022,0000320187-22-000038,0.2056,4,18,24,107,0.22429906542056074,0.037383177570093455,0.16822429906542055,0.5,11,0.045454545454545456,1,0.5909090909090909,13,0.045454545454545456,1,0.18181818181818182,4,0.13636363636363635,3,0.36363636363636365,8,0.0,0,0.0,0,0.0,0,8574000000.0,3.83,3.75,6046000000.0,5188000000.0,,46710000000.0,,15281000000.0,40321000000.0,,0.12943695140226932,,,0.3956547346377855,1.158453411373726,0.21264353562659657,,2022-07-21,2022-05-31,51,-0.20422501917591293,-0.0721592058115837,-0.13206581336432924
NKE,2023,0000320187-23-000039,0.1765,0,18,28,102,0.27450980392156865,0.0,0.17647058823529413,0.4444444444444444,8,0.0,0,0.6111111111111112,11,0.0,0,0.2222222222222222,4,0.0,0,0.2222222222222222,4,0.05555555555555555,1,0.0,0,0.0,0,7441000000.0,3.27,3.23,5070000000.0,5841000000.0,,51217000000.0,,14004000000.0,37531000000.0,,0.09899056953745826,,,0.3620394173093402,1.3646585489328822,0.19826276944392635,,2023-07-20,2023-05-31,50,-0.03173020040162344,-0.04523097141728273,0.013500771015659288
NVDA,2019,0001045810-19-000023,0.15,0,6,5,40,0.125,0.0,0.15,0.5,3,0.0,0,0.6666666666666666,4,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,782000000.0,6.81,6.63,4141000000.0,3743000000.0,3804000000.0,11716000000.0,2376000000.0,9342000000.0,13292000000.0,3950000000.0,0.35344827586206895,0.3246841925571868,0.29717123081552815,0.44326696638835367,0.8814324405657539,0.058832380379175445,0.20279959030385797,2019-02-21,2019-01-27,25,-0.021911371453077314,0.03412923327551364,-0.05604060472859096
NVDA,2020,0001045810-20-000010,0.3333,1,13,6,42,0.14285714285714285,0.023809523809523808,0.30952380952380953,0.5,7,0.07142857142857142,1,0.42857142857142855,6,0.21428571428571427,3,0.07142857142857142,1,0.14285714285714285,2,0.07142857142857142,1,0.0,0,0.0,0,0.0,0,10896000000.0,4.59,4.52,2796000000.0,4761000000.0,2846000000.0,10918000000.0,2829000000.0,12204000000.0,17315000000.0,5111000000.0,0.2560908591317091,0.2606704524638212,0.29517759168351143,0.22910521140609635,0.630551544903263,0.6292809702570026,0.2591133907309031,2020-02-20,2020-01-26,25,0.16298881152409664,-0.11358942204021821,0.2765782335643149
NVDA,2021,0001045810-21-000010,0.6533,2,47,8,75,0.10666666666666667,0.02666666666666667,0.6266666666666667,0.4897959183673469,24,0.10204081632653061,5,0.32653061224489793,16,0.12244897959183673,6,0.14285714285714285,7,0.20408163265306123,10,0.10204081632653061,5,0.0,0,0.10204081632653061,5,0.0,0,847000000.0,7.02,6.9,4332000000.0,5822000000.0,4532000000.0,16675000000.0,3924000000.0,16893000000.0,28791000000.0,11898000000.0,0.25979010494752625,0.271784107946027,0.4132541419193498,0.2564375776949032,0.5791740474453823,0.029418915633357648,0.2353223388305847,2021-02-26,2021-01-31,26,0.12970543674814458,0.1059610706121703,0.023744366135974276
NVDA,2022,0001045810-22-000036,0.7733,3,55,35,75,0.4666666666666667,0.04,0.7333333333333333,0.4482758620689655,26,0.15517241379310345,9,0.4827586206896552,28,0.13793103448275862,8,0.13793103448275862,8,0.2413793103448276,14,0.15517241379310345,9,0.017241379310344827,1,0.08620689655172414,5,0.0,0,1990000000.0,3.91,3.85,9752000000.0,9108000000.0,10041000000.0,26914000000.0,5268000000.0,26612000000.0,44187000000.0,17575000000.0,0.3623393029649996,0.3730772088875678,0.3977414171588929,0.3664512250112731,0.6090931721999683,0.04503587027858873,0.19573456193802483,2022-03-18,2022-01-30,47,-0.410112405054503,-0.17517777450943167,-0.23493463054507135
NVDA,2023,0001045810-23-000017,0.5532,1,51,22,94,0.23404255319148937,0.010638297872340425,0.5425531914893617,0.40384615384615385,21,0.038461538461538464,2,0.40384615384615385,21,0.15384615384615385,8,0.19230769230769232,10,0.09615384615384616,5,0.057692307692307696,3,0.057692307692307696,3,0.07692307692307693,4,0.0,0,3389000000.0,1.76,1.74,4368000000.0,5641000000.0,4224000000.0,26974000000.0,7339000000.0,22101000000.0,41182000000.0,19081000000.0,0.16193371394676356,0.1565952398606065,0.46333349521635664,0.19763811592235644,0.6549949006847652,0.08229323490845515,0.2720768147104619,2023-02-24,2023-01-29,26,0.6313006090136183,0.05008458089720569,0.5812160281164126
NVDA,2024,0001045810-24-000029,0.4381,0,46,21,105,0.2,0.0,0.4380952380952381,0.41304347826086957,19,0.13043478260869565,6,0.30434782608695654,14,0.0,0,0.21739130434782608,10,0.06521739130434782,3,0.13043478260869565,6,0.13043478260869565,6,0.06521739130434782,3,0.021739130434782608,1,7280000000.0,12.05,11.93,29760000000.0,28090000000.0,32972000000.0,60922000000.0,8675000000.0,42978000000.0,65728000000.0,22750000000.0,0.4884934834706674,0.5412166376678376,0.346123417721519,0.6924472986178976,0.9268804771178188,0.11075949367088607,0.14239519385443683,2024-02-21,2024-01-28,24,0.413778479132134,0.0720036500956405,0.3417748290364935
PFE,2019,0000078003-20-000014,0.2857,1,25,14,91,0.15384615384615385,0.01098901098901099,0.27472527472527475,0.3076923076923077,8,0.038461538461538464,1,0.5769230769230769,15,0.11538461538461539,3,0.23076923076923078,6,0.07692307692307693,2,0.11538461538461539,3,0.0,0,0.07692307692307693,2,0.0,0,1305000000.0,2.92,2.87,16273000000.0,12588000000.0,,51750000000.0,,63143000000.0,167489000000.0,104042000000.0,0.3144541062801932,,0.621187063031005,0.25771661150087893,0.3089755148099278,0.007791556460424266,,2020-02-27,2019-12-31,58,0.1080006756523208,0.02623396563761362,0.08176671001470717
PFE,2020,0000078003-21-000038,0.8197,7,43,51,61,0.8360655737704918,0.11475409836065574,0.7049180327868853,0.34,17,0.0,0,0.54,27,0.1,5,0.04,2,0.18,9,0.1,5,0.02,1,0.06,3,0.0,0,1784000000.0,1.73,1.71,9616000000.0,14403000000.0,,41908000000.0,,63238000000.0,154229000000.0,90756000000.0,0.22945499665934904,,0.5884496430632371,0.1520604699705873,0.27172581032101617,0.011567214985508561,,2021-02-25,2020-12-31,56,0.1621374167888761,0.09968513570248917,0.06245228108638694
PFE,2021,0000078003-22-000027,0.4412,3,27,18,68,0.2647058823529412,0.04411764705882353,0.39705882352941174,0.23333333333333334,7,0.0,0,0.6333333333333333,19,0.2,6,0.03333333333333333,1,0.16666666666666666,5,0.1,3,0.03333333333333333,1,0.03333333333333333,1,0.0,0,1944000000.0,3.92,3.85,21979000000.0,32580000000.0,,81288000000.0,,77201000000.0,181476000000.0,104013000000.0,0.27038431256766066,,0.5731501686173378,0.284698384735949,0.44792699861138663,0.010712160285657607,,2022-02-24,2021-12-31,55,0.1781548699295926,-0.06933350780792741,0.24748837773752
PFE,2022,0000078003-23-000024,0.3382,4,19,22,68,0.3235294117647059,0.058823529411764705,0.27941176470588236,0.391304347826087,9,0.08695652173913043,2,0.6956521739130435,16,0.21739130434782608,5,0.043478260869565216,1,0.13043478260869565,3,0.2608695652173913,6,0.13043478260869565,3,0.08695652173913043,2,0.0,0,416000000.0,5.59,5.47,31372000000.0,29267000000.0,,100330000000.0,,95661000000.0,197205000000.0,101288000000.0,0.3126881291737267,,0.5136178088790853,0.3279497391831572,0.5087599198803275,0.0021094799827590578,,2023-02-23,2022-12-31,54,-0.07687932155227391,0.029947644396118238,-0.10682696594839214
PFE,2023,0000078003-24-000039,0.3944,2,26,16,71,0.22535211267605634,0.028169014084507043,0.36619718309859156,0.35714285714285715,10,0.0,0,0.4642857142857143,13,0.14285714285714285,4,0.07142857142857142,2,0.32142857142857145,9,0.0,0,0.10714285714285714,3,0.0,0,0.07142857142857142,2,2853000000.0,0.38,0.37,2119000000.0,8700000000.0,,50914000000.0,,89014000000.0,226501000000.0,137213000000.0,0.041619201005617314,,0.6057942349040402,0.023805244118902644,0.2247848795369557,0.012595970878715767,,2024-02-22,2023-12-31,53,0.09061321898136095,0.047243954497318774,0.04336926448404217
PFE,2024,0000078003-25-000054,0.3429,1,23,16,70,0.22857142857142856,0.014285714285714285,0.32857142857142857,0.5416666666666666,13,0.125,3,0.625,15,0.08333333333333333,2,0.041666666666666664,1,0.20833333333333334,5,0.125,3,0.08333333333333333,2,0.0,0,0.0,0,1043000000.0,1.42,1.41,8031000000.0,12744000000.0,,63627000000.0,,88203000000.0,213396000000.0,124899000000.0,0.1262200009429959,,0.5852921329359501,0.09105132478487127,0.2981639768318057,0.004887626759639356,,2025-02-27,2024-12-31,58,-0.09493453944941634,0.007602938799902675,-0.10253747824931901
SBUX,2019,0000829224-19-000051,0.3824,0,13,13,34,0.38235294117647056,0.0,0.38235294117647056,0.15384615384615385,2,0.07692307692307693,1,0.5384615384615384,7,0.15384615384615385,2,0.15384615384615385,2,0.3076923076923077,4,0.23076923076923078,3,0.0,0,0.0,0,0.0,0,2686600000.0,2.95,2.92,3599200000.0,5047000000.0,4077900000.0,26508600000.0,,-6232200000.0,19219600000.0,25450600000.0,0.1357748051575715,0.15383309567461126,1.3242002955316448,-0.577516767754565,1.3792482673937023,0.13978438677183708,,2019-11-15,2019-09-29,47,0.07290260984224535,0.08636330675497249,-0.013460696912727138
SBUX,2020,0000829224-20-000078,0.4655,2,25,4,58,0.06896551724137931,0.034482758620689655,0.43103448275862066,0.3333333333333333,9,0.037037037037037035,1,0.2222222222222222,6,0.037037037037037035,1,0.14814814814814814,4,0.37037037037037035,10,0.037037037037037035,1,0.0,0,0.0,0,0.0,0,4350900000.0,0.79,0.79,928300000.0,1597800000.0,1561700000.0,23518000000.0,,-7805100000.0,29374500000.0,37173900000.0,0.03947189386852624,0.0664044561612382,1.2655160087831283,-0.11893505528436535,0.8006263936407428,0.14811826584282287,,2020-11-12,2020-09-27,46,0.1319365157857703,0.10909305156357434,0.02284346422219595
SBUX,2021,0000829224-21-000086,0.2462,2,14,16,65,0.24615384615384617,0.03076923076923077,0.2153846153846154,0.375,6,0.1875,3,0.625,10,0.3125,5,0.0625,1,0.3125,5,0.3125,5,0.0,0,0.0625,1,0.0,0,6455700000.0,3.57,3.54,4199300000.0,5989100000.0,4872100000.0,29060600000.0,,-5321200000.0,31392600000.0,36707100000.0,0.14450148998988321,0.1676531110851118,1.1692914890770436,-0.7891640983236864,0.9257149774150596,0.20564400527512852,,2021-11-19,2021-10-03,47,-0.15578808535388833,-0.06460916678918317,-0.09117891856470516
SBUX,2022,0000829224-22-000058,0.2329,4,13,11,73,0.1506849315068493,0.0547945205479452,0.1780821917808219,0.4117647058823529,7,0.0,0,0.47058823529411764,8,0.0,0,0.0,0,0.29411764705882354,5,0.7058823529411765,12,0.0,0,0.058823529411764705,1,0.0,0,,2.85,2.83,3281600000.0,4397300000.0,4617800000.0,32250300000.0,,-8706600000.0,27978400000.0,36677100000.0,0.10175409220999494,0.1431862649339696,1.3109077002258887,-0.37690947097604116,1.1526856432104766,,,2022-11-18,2022-10-02,47,0.10340882913603121,0.03566601912193258,0.06774281001409863
SBUX,2023,0000829224-23-000058,0.3816,0,29,27,76,0.35526315789473684,0.0,0.3815789473684211,0.3103448275862069,9,0.10344827586206896,3,0.4827586206896552,14,0.10344827586206896,3,0.2413793103448276,7,0.41379310344827586,12,0.2413793103448276,7,0.0,0,0.0,0,0.0,0,,3.6,3.58,4124500000.0,6008700000.0,5870800000.0,35975600000.0,,-7994800000.0,29445500000.0,37433300000.0,0.11464714973482026,0.16318838323752766,1.27127404866618,-0.5158978335918347,1.221769030921533,,,2023-11-17,2023-10-01,47,-0.11167142004367248,0.11813794050931635,-0.22980936055298884
SBUX,2024,0000829224-24-000057,0.54,4,50,19,100,0.19,0.04,0.5,0.3888888888888889,21,0.09259259259259259,5,0.4074074074074074,22,0.2777777777777778,15,0.14814814814814814,8,0.24074074074074073,13,0.3148148148148148,17,0.0,0,0.0,0,0.0,0,,3.32,3.31,3760900000.0,6095600000.0,5408800000.0,36176200000.0,,-7448900000.0,31339300000.0,38780900000.0,0.10396061498996578,0.14951266302154456,1.237452655292237,-0.5048933399562352,1.154339758705523,,,2024-11-20,2024-09-29,52,0.15655886749107345,0.03903142224744022,0.11752744524363323
T,2019,0001562762-20-000064,1.0,21,12,1,33,0.030303030303030304,0.6363636363636364,0.36363636363636365,0.09090909090909091,3,0.12121212121212122,4,0.42424242424242425,14,0.15151515151515152,5,0.18181818181818182,6,0.06060606060606061,2,0.09090909090909091,3,0.0,0,0.12121212121212122,4,0.0,0,12130000000.0,1.9,1.89,13903000000.0,48668000000.0,27955000000.0,181193000000.0,,201934000000.0,551669000000.0,,0.07673033726468462,0.15428300210273024,,0.06884922796557291,0.32844513648582757,0.0219878224080019,,2020-02-20,2019-12-31,51,-0.2156660624061587,-0.11358942204021821,-0.1020766403659405
T,2020,0000732717-21-000012,0.5682,13,12,8,44,0.18181818181818182,0.29545454545454547,0.2727272727272727,0.16,4,0.0,0,0.56,14,0.4,10,0.16,4,0.0,0,0.0,0,0.0,0,0.12,3,0.0,0,9740000000.0,-0.75,-0.75,-5176000000.0,43130000000.0,6405000000.0,171760000000.0,,179240000000.0,525761000000.0,,-0.030135072193758734,0.03729040521658128,,-0.028877482704753404,0.3266883622025978,0.018525527758810563,,2021-02-25,2020-12-31,56,0.055631716484911324,0.09968513570248917,-0.04405341921757785
T,2021,0000732717-22-000015,0.375,7,14,6,56,0.10714285714285714,0.125,0.25,0.23809523809523808,5,0.0,0,0.2857142857142857,6,0.09523809523809523,2,0.14285714285714285,3,0.14285714285714285,3,0.09523809523809523,2,0.0,0,0.0,0,0.0,0,21169000000.0,2.77,2.76,20081000000.0,41957000000.0,23347000000.0,168864000000.0,,183855000000.0,551622000000.0,,0.11891818267955277,0.13825919082812205,,0.10922194120366593,0.3061226709594614,0.0383759168416053,,2022-02-16,2021-12-31,47,0.15402408827634528,-0.08287373345865301,0.2368978217349983
T,2022,0000732717-23-000011,0.4,0,14,25,35,0.7142857142857143,0.0,0.4,0.21428571428571427,3,0.07142857142857142,1,0.7142857142857143,10,0.2857142857142857,4,0.21428571428571427,3,0.07142857142857142,1,0.2857142857142857,4,0.0,0,0.0,0,0.0,0,3701000000.0,-1.13,-1.13,-8524000000.0,,-4587000000.0,120741000000.0,,106457000000.0,402853000000.0,,-0.07059739442277271,-0.03799040922304768,,-0.08006988737236631,0.2997147843009733,0.009186973908596933,,2023-02-13,2022-12-31,44,-0.10324376019993657,0.0008013985742589015,-0.10404515877419547
T,2023,0000732717-24-000009,0.4872,0,19,7,39,0.1794871794871795,0.0,0.48717948717948717,0.47368421052631576,9,0.15789473684210525,3,0.5789473684210527,11,0.3684210526315789,7,0.2631578947368421,5,0.21052631578947367,4,0.10526315789473684,2,0.0,0,0.05263157894736842,1,0.10526315789473684,2,6722000000.0,1.97,1.97,14400000000.0,,23461000000.0,122428000000.0,,117442000000.0,407060000000.0,,0.11762015225275264,0.19163099944457151,,0.12261371570647639,0.3007615584926055,0.01651353608804599,,2024-02-23,2023-12-31,54,0.056914104921061866,0.038878127136478854,0.01803597778458301
T,2024,0000732717-25-000013,0.275,0,11,4,40,0.1,0.0,0.275,0.45454545454545453,5,0.18181818181818182,2,0.36363636363636365,4,0.09090909090909091,1,0.2727272727272727,3,0.36363636363636365,4,0.09090909090909091,1,0.0,0,0.0,0,0.2727272727272727,3,3298000000.0,1.49,1.49,10948000000.0,,19049000000.0,122336000000.0,,118245000000.0,394795000000.0,,0.08949123724823436,0.15571050222338478,,0.09258742441540868,0.3098722121607417,0.008353702554490305,,2025-02-12,2024-12-31,43,0.054051362118442,-0.024454111359111748,0.07850547347755374
TGT,2019,0000027419-19-000006,0.16,0,4,5,25,0.2,0.0,0.16,0.25,1,0.5,2,0.75,3,0.5,2,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,,5.55,5.51,,5973000000.0,4110000000.0,75356000000.0,,11297000000.0,41290000000.0,,,0.05454111152396624,,,1.8250423831436182,,,2019-03-13,2019-02-02,39,0.1493961621489246,0.0313944866580131,0.11800167549091149
TGT,2020,0000027419-20-000008,0.1667,0,4,3,24,0.125,0.0,0.16666666666666666,0.5,2,0.25,1,0.5,2,0.25,1,0.25,1,0.0,0,0.25,1,0.0,0,0.25,1,0.0,0,,6.42,6.36,,7117000000.0,4658000000.0,78112000000.0,,11833000000.0,42779000000.0,,,0.059632322818517,,,1.8259426354052222,,,2020-03-11,2020-02-01,39,0.14945782316116038,0.17610596521071684,-0.026648142049556456
TGT,2021,0000027419-21-000010,0.2667,0,8,0,30,0.0,0.0,0.26666666666666666,0.5,4,0.125,1,0.25,2,0.125,1,0.125,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,8.72,8.64,,10525000000.0,6539000000.0,93561000000.0,,14440000000.0,51248000000.0,,,0.06989023204112825,,,1.8256517327505464,,,2021-03-10,2021-01-30,39,0.3207732591853024,0.0874868752266201,0.23328638395868231
TGT,2022,0000027419-22-000007,0.3,0,9,7,30,0.23333333333333334,0.0,0.3,0.2222222222222222,2,0.1111111111111111,1,0.3333333333333333,3,0.1111111111111111,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,14.23,14.1,,8625000000.0,8946000000.0,106005000000.0,,12827000000.0,53811000000.0,,,0.08439224564879015,,,1.9699503818921782,,,2022-03-09,2022-01-29,39,-0.27489397946201233,-0.024282208421359364,-0.25061177104065296
TGT,2023,0000027419-23-000015,0.7037,0,19,10,27,0.37037037037037035,0.0,0.7037037037037037,0.3684210526315789,7,0.15789473684210525,3,0.3684210526315789,7,0.15789473684210525,3,0.10526315789473684,2,0.05263157894736842,1,0.15789473684210525,3,0.0,0,0.0,0,0.0,0,,6.02,5.98,2780000000.0,4018000000.0,3848000000.0,109120000000.0,,11232000000.0,53335000000.0,,0.025476539589442817,0.03526392961876833,,0.2475071225071225,2.0459360644979845,,,2023-03-08,2023-01-28,39,-0.18293305510576843,0.0770670262671858,-0.2600000813729542
TGT,2024,0000027419-24-000032,0.303,0,10,4,33,0.12121212121212122,0.0,0.30303030303030304,0.3,3,0.2,2,0.4,4,0.1,1,0.2,2,0.1,1,0.1,1,0.0,0,0.0,0,0.0,0,,8.96,8.94,4138000000.0,8621000000.0,5707000000.0,107412000000.0,,13432000000.0,55356000000.0,,0.03852455963951886,0.05313186608572599,,0.30807027992852887,1.9403858660307827,,,2024-03-13,2024-02-03,39,-0.11683987622357621,0.043894902097841595,-0.1607347783214178
UNH,2019,0000731766-20-000006,0.1475,0,9,9,61,0.14754098360655737,0.0,0.14754098360655737,0.1111111111111111,1,0.1111111111111111,1,0.5555555555555556,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10985000000.0,14.55,14.33,13839000000.0,18463000000.0,19685000000.0,242155000000.0,,60436000000.0,173889000000.0,111727000000.0,0.057149346492948734,0.08129090871549215,0.6425190782625698,0.2289860348136872,1.3925837747068532,0.06317248359585713,,2020-02-14,2019-12-31,45,-0.023131609626589063,-0.15093079785208963,0.12779918822550057
